retail_price,discount_percentage,product_name_length,description_length,brand_frequency,product_rating
1999.0,33.36668334167084,61,150,95,
699.0,10.014306151645208,22,140,5,
9000.0,14.844444444444443,35,742,21,
599.0,45.07512520868113,46,824,20,
499.0,51.10220440881763,56,688,11,
23356.0,47.83781469429697,40,415,211,
1499.0,66.64442961974649,42,168,1,
2985.0,70.01675041876047,21,317,26,
2950.0,0.0,41,159,5864,
398.0,15.829145728643216,45,192,5864,
4900.0,67.36734693877551,38,208,469,
899.0,54.94994438264739,37,202,314,
949.0,68.38777660695469,41,211,155,
725.0,0.0,47,348,5864,3.7
25499.0,26.275540217263423,28,3490,1,
1199.0,66.72226855713093,35,194,5864,
600.0,59.16666666666666,23,175,2,
3499.0,57.15918833952558,26,176,5864,
999.0,50.05005005005005,42,538,5864,
899.0,0.0,41,1183,22,1.0
2799.0,53.59056806002144,18,175,5864,
1339.0,60.7916355489171,42,520,299,3.0
799.0,43.80475594493116,44,444,5864,3.9
1200.0,62.583333333333336,55,663,10,
790.0,20.0,32,428,1,
399.0,52.130325814536334,31,545,1,5.0
599.0,54.92487479131887,58,724,34,
749.0,0.0,43,409,5864,
5999.0,50.00833472245374,28,1000,5864,
899.0,61.179087875417125,42,252,5,
1599.0,84.42776735459663,27,613,5864,
1040.0,47.11538461538461,42,717,5,
2345.0,49.72281449893391,58,339,5864,4.4
999.0,50.05005005005005,35,491,2,
1195.0,60.0,35,201,72,
1999.0,65.03251625812906,27,1203,1,
40563.0,25.77965140645416,46,223,211,
13010.0,0.0,57,245,99,
1299.0,40.03079291762894,30,197,5864,
1500.0,20.0,36,163,1,
1199.0,34.528773978315265,36,176,5864,2.8
985.0,9.137055837563452,59,247,29,
459.0,0.0,76,216,5864,
1199.0,50.0417014178482,29,169,5864,4.5
2985.0,70.01675041876047,21,315,26,
1799.0,40.18899388549194,20,161,5864,
1599.0,68.79299562226392,35,199,288,
2000.0,83.5,24,125,41,
36586.0,29.79281692450664,47,225,211,
1200.0,20.0,40,209,2,
1499.0,53.36891260840561,32,979,2,
749.0,60.08010680907877,45,224,5864,
999.0,50.05005005005005,35,826,5,
3100.0,71.0,44,346,2,
1704.0,70.01173708920187,37,203,9,
340.0,0.0,28,185,299,
749.0,0.0,34,197,1,
739.0,27.06359945872801,49,751,27,
2800.0,67.14285714285714,37,205,469,
599.0,38.56427378964942,15,162,5864,
1049.0,63.870352716873214,37,347,110,
1500.0,0.0,42,303,1,
1645.0,0.0,27,222,1,
720.0,50.0,53,667,5864,
3199.0,50.01562988433885,14,238,2,
450.0,0.0,48,223,5864,
20438.0,0.0,57,245,99,
1600.0,50.0,22,181,5864,
2985.0,70.01675041876047,21,316,26,
1499.0,33.3555703802535,30,1202,5864,
299.0,30.100334448160535,62,202,5864,
2800.0,46.42857142857143,33,165,6,
7794.0,56.38953040800616,62,256,27,
500.0,56.00000000000001,37,376,2,
1395.0,28.387096774193548,33,203,5864,3.7
1299.0,61.585835257890686,20,160,5864,
1789.0,32.979318054779206,28,186,5,
2895.0,48.22107081174439,40,167,101,
1799.0,61.14508060033352,33,196,5864,
499.0,30.060120240480963,39,221,5864,
1200.0,66.75,42,524,314,
31663.0,0.0,55,616,16,
49999.0,15.474309486189725,45,398,211,
170.0,0.0,54,239,5,
490.0,22.448979591836736,35,199,299,
599.0,0.0,42,226,5864,
500.0,30.0,24,863,141,
2000.0,50.05,73,685,2,
1399.0,42.88777698355968,24,179,5864,
299.0,33.44481605351171,54,237,35,
799.0,50.06257822277848,31,380,1,
999.0,60.06006006006006,14,861,27,
289.0,1.384083044982699,64,259,5864,
499.0,60.120240480961925,42,213,155,
549.0,0.0,42,322,7,
699.0,42.91845493562232,32,174,34,
2199.0,72.76034561164165,42,639,250,
699.0,65.80829756795423,32,193,44,
389.0,0.0,51,198,5864,
1199.0,84.23686405337781,51,321,6,
2296.0,50.0,47,1072,6,
999.0,47.94794794794795,25,165,5864,
4999.0,50.01000200040008,68,195,25,
7999.0,68.75859482435305,38,210,1,
1599.0,6.191369606003752,42,788,2,
116292.0,0.0,72,195,1,
1599.0,0.0,33,174,5864,
1699.0,55.9152442613302,54,238,5864,
999.0,50.05005005005005,59,249,5,
11456.0,0.0,22,1265,5864,
299.0,40.13377926421405,75,215,5864,3.2
1999.0,17.45872936468234,42,216,5864,5.0
400.0,55.00000000000001,25,180,5864,
3099.0,50.0161342368506,49,230,14,
535.0,34.76635514018692,58,205,5864,
3190.0,56.7398119122257,50,568,10,
499.0,25.0501002004008,28,185,5864,
4900.0,67.36734693877551,42,216,469,
1999.0,75.03751875937968,23,187,5864,
71687.0,37.50052310739744,71,2536,3,
1099.0,55.050045495905366,40,209,5864,
475.0,15.789473684210526,54,225,1,
2999.0,50.01667222407469,56,537,17,
800.0,43.875,31,193,3,
4500.0,74.46666666666667,28,186,11,
789.0,33.33333333333333,28,1985,5,
1199.0,88.9908256880734,51,439,22,
470.0,0.0,22,173,299,
360.0,23.05555555555556,49,196,5864,
485.0,0.0,36,1209,7,
1816.0,94.54845814977972,30,155,1,2.0
599.0,72.62103505843072,53,979,74,
900.0,55.55555555555556,105,2624,15,
780.0,50.0,81,291,53,
2370.0,10.0,37,173,5864,
499.0,0.0,46,640,5864,
1499.0,66.711140760507,59,1743,4,
2275.0,1.098901098901099,21,147,41,
1040.0,47.11538461538461,38,166,2,
400.0,12.5,44,217,5,
599.0,33.3889816360601,32,414,5864,
5000.0,56.2,70,1025,1,
1599.0,6.316447779862414,32,193,19,
1899.0,42.1274354923644,41,1097,4,
999.0,10.01001001001001,60,330,25,
710.0,34.225352112676056,59,249,5864,
2190.0,60.0,35,204,5864,
999.0,60.06006006006006,44,576,155,
29614.0,30.99885189437428,59,249,9,
1648.0,60.0121359223301,33,201,5864,
390.0,10.256410256410255,30,177,5864,
129.0,0.0,47,517,1,
999.0,30.03003003003003,28,185,5,
840.0,40.595238095238095,37,203,1,
1000.0,65.10000000000001,26,182,155,
1600.0,18.75,36,204,2,
1499.0,40.0266844563042,40,209,5864,1.0
1250.0,32.0,48,670,5864,
1799.0,55.58643690939411,42,221,5864,
1999.0,62.531265632816414,58,146,1,
1299.0,40.03079291762894,42,1102,5864,
7000.0,75.0142857142857,28,186,11,
899.0,50.055617352614014,39,205,5864,
999.0,37.43743743743744,36,200,5864,5.0
949.0,76.29083245521602,44,258,5864,
2199.0,72.76034561164165,44,641,250,
500.0,36.0,54,194,5864,
399.0,49.87468671679198,24,166,41,
1299.0,69.28406466512702,33,195,20,
501.0,0.0,19,172,5864,
2288.0,30.026223776223777,18,177,5864,
416.0,3.3653846153846154,21,268,1,
598.0,33.27759197324415,26,183,73,
599.0,50.08347245409015,43,215,18,
849.0,73.4982332155477,31,341,12,
1146.0,66.66666666666666,39,547,6,
499.0,60.92184368737475,30,189,167,
289.0,44.982698961937714,61,251,299,
36994.0,30.99962156025301,59,249,9,
699.0,40.05722460658083,44,221,5864,
1040.0,50.96153846153846,30,191,66,
1999.0,66.2831415707854,31,688,1,
1500.0,63.33333333333333,37,204,5864,
699.0,14.30615164520744,41,1397,5864,
1299.0,38.49114703618168,34,199,5864,3.7
499.0,40.08016032064128,37,146,1,
699.0,35.7653791130186,49,421,5864,4.0
210.0,4.761904761904762,28,185,299,
41224.0,20.000485154279065,48,227,132,
36310.0,24.56072707243184,62,255,99,
2000.0,69.05,35,711,12,
999.0,40.04004004004004,29,189,21,
799.0,40.550688360450565,58,465,4,
4900.0,67.36734693877551,41,214,469,
799.0,68.8360450563204,24,159,5864,
1499.0,20.08005336891261,42,213,5864,
2145.0,0.0,72,900,1,
1999.0,50.025012506253134,32,798,4,
1945.0,10.025706940874036,31,661,17,
499.0,60.120240480961925,52,778,5864,
599.0,55.09181969949917,37,205,5,
390.0,12.82051282051282,64,259,4,
2299.0,56.54632448890822,63,649,5864,
59.0,30.508474576271187,46,185,5864,
3000.0,50.0,32,1553,4,
999.0,60.06006006006006,28,365,1,
2699.0,61.133753241941456,53,1274,5864,
399.0,0.0,70,222,5864,
850.0,0.0,53,725,26,
720.0,50.0,53,667,5864,
390.0,0.0,40,209,299,
699.0,40.05722460658083,37,202,5864,
799.0,18.773466833541928,19,367,1,
650.0,54.0,29,816,5864,
3299.0,24.280084874204302,44,171,17,4.2
499.0,40.480961923847694,37,202,72,5.0
800.0,60.0,29,251,2,
799.0,75.09386733416771,31,192,22,
599.0,20.03338898163606,65,259,299,
1000.0,45.0,22,344,3,
650.0,0.0,37,202,5864,
1399.0,0.0,50,139,1,
749.0,76.50200267022697,41,220,71,
1499.0,60.04002668445631,42,219,5864,
549.0,0.0,54,286,5864,5.0
799.0,31.289111389236545,36,910,2,
1745.0,71.40401146131805,31,192,288,5.0
800.0,62.5,25,179,6,
599.0,33.3889816360601,26,181,4,
1499.0,16.611074049366245,33,160,5,3.5
609.0,34.48275862068966,49,196,5864,
699.0,42.91845493562232,21,551,24,
3999.0,0.0,37,1071,6,
900.0,0.0,53,235,26,
699.0,50.07153075822603,38,203,5864,4.5
849.0,73.4982332155477,31,341,12,
499.0,0.0,25,211,5,
999.0,45.04504504504504,64,259,3,5.0
3499.0,65.73306659045441,53,609,1,
499.0,60.120240480961925,40,209,5864,
99.0,10.1010101010101,47,186,5864,
349.0,5.730659025787966,27,183,8,
3800.0,7.894736842105263,31,203,9,
289.0,25.25951557093425,50,1094,23,
899.0,22.246941045606228,28,190,5864,4.0
1299.0,53.88760585065435,55,190,5864,
899.0,60.06674082313682,43,215,5864,
7995.0,0.0,58,721,8,
19830.0,70.0,44,294,7,
36999.0,32.43330900835158,40,3303,3,
599.0,8.180300500834726,55,281,5864,
1099.0,50.04549590536852,38,2224,5,
325.0,18.76923076923077,57,197,5864,
995.0,53.266331658291456,38,254,314,
420.0,1.4285714285714286,29,187,299,
499.0,60.120240480961925,31,119,12,
999.0,55.05505505505506,53,1479,110,
949.0,53.74077976817703,40,208,5864,
908.0,50.0,45,1713,19,
1699.0,0.0,14,310,5,
1400.0,40.0,51,233,5864,4.0
499.0,30.060120240480963,47,187,5864,
1999.0,52.7263631815908,71,271,15,
393.0,16.539440203562343,83,732,14,
1499.0,63.37558372248166,51,1394,45,
2499.0,48.019207683073226,44,505,2,
6749.0,32.59742184027263,34,253,7,
1199.0,58.38198498748957,19,188,5864,
1199.0,20.100083402835697,37,203,5864,1.0
1500.0,66.73333333333333,49,234,314,
33188.0,20.00120525491141,52,235,132,
2699.0,66.69136717302705,25,1195,5864,
499.0,50.1002004008016,44,217,40,
999.0,50.05005005005005,29,830,28,
1150.0,19.565217391304348,39,353,2,
699.0,50.07153075822603,46,220,5864,
499.0,60.120240480961925,30,189,3,
199.0,72.36180904522614,39,208,2,
499.0,60.120240480961925,33,759,5864,
799.0,68.8360450563204,24,159,5864,
500.0,11.2,58,184,2,
2895.0,41.3126079447323,64,191,101,
399.0,10.025062656641603,49,227,37,
48596.0,36.585315663840646,40,211,211,
2362.0,61.93903471634208,42,219,5864,
1399.0,50.03573981415297,15,155,5864,
1399.0,0.0,43,1129,5864,
699.0,57.22460658082976,29,567,5864,
399.0,62.65664160401002,37,202,71,
3150.0,57.14285714285714,36,204,469,
558.0,51.792114695340494,19,701,5,
999.0,60.06006006006006,44,215,110,
2999.0,40.01333777925976,22,176,14,
699.0,0.0,44,256,5864,
1580.0,45.0,45,220,5864,
999.0,60.06006006006006,41,211,11,
1999.0,67.48374187093546,44,218,5864,
3799.0,60.0157936299026,32,600,5864,2.0
230.0,0.0,45,966,1,
849.0,73.4982332155477,29,339,85,
799.0,12.51564455569462,30,189,38,
1017.0,70.59980334316617,20,169,19,4.1
799.0,20.02503128911139,47,465,5864,
999.0,50.05005005005005,50,228,5864,
600.0,46.66666666666666,18,182,1,
799.0,31.289111389236545,38,207,4,
499.0,61.923847695390776,30,193,5,
249.0,40.16064257028113,30,191,3,
49115.0,20.99969459431945,45,221,18,
999.0,50.05005005005005,42,213,5864,
299.0,33.44481605351171,47,223,35,
799.0,50.06257822277848,10,127,1,
598.0,33.27759197324415,26,3550,73,
5999.0,57.5095849308218,67,583,6,
450.0,0.0,47,187,5864,
4200.0,67.14285714285714,42,216,469,
775.0,0.0,35,199,5864,2.7
42964.0,29.99953449399497,70,271,22,
349.0,51.57593123209169,41,527,8,
749.0,76.50200267022697,41,210,71,
4000.0,50.025,53,265,3,
2999.0,0.0,31,167,5864,
1299.0,0.0,39,193,5864,
1049.0,38.22688274547188,62,150,3,
1999.0,55.02751375687844,33,2363,4,
949.0,10.01053740779768,41,211,5864,
459.0,56.644880174291934,114,1351,74,
499.0,54.90981963927856,52,1458,17,
1100.0,63.727272727272734,39,207,15,
1799.0,16.67593107281823,43,223,5864,
525.0,9.523809523809524,42,213,5864,
3199.0,49.202875898718354,54,244,5864,
1675.0,40.95522388059701,46,223,10,
499.0,50.1002004008016,45,219,5864,
3999.0,57.51437859464866,53,179,37,
312.0,19.871794871794872,24,177,6,
4900.0,67.36734693877551,39,210,469,
36476.0,30.00054830573528,52,235,4,
1499.0,56.70446964643096,41,167,27,
2500.0,78.0,48,174,2,
7198.0,43.748263406501806,54,143,2,
1950.0,28.76923076923077,76,229,5864,
2199.0,55.47976352887676,41,918,5,
549.0,12.750455373406194,65,563,299,
1449.0,50.03450655624568,24,177,5864,
399.0,62.65664160401002,21,400,1,
800.0,0.0,78,202,5864,
2499.0,30.012004801920767,39,208,5864,
729.0,0.0,54,418,7,
1499.0,56.70446964643096,41,167,27,
899.0,55.61735261401557,43,221,167,
5769.0,89.61691801005374,42,213,1,5.0
1599.0,37.5234521575985,70,648,2,
1999.0,45.02251125562781,22,588,16,
899.0,40.04449388209122,43,219,5864,5.0
3900.0,80.0,47,317,14,
650.0,54.0,29,189,5864,
1980.0,76.26262626262627,81,291,13,5.0
2590.0,61.77606177606177,28,238,5864,
595.0,0.0,44,260,5864,
499.0,80.16032064128257,45,219,155,
1999.0,55.47773886943472,19,145,7,4.5
727.0,19.944979367262725,40,211,83,
175.0,37.142857142857146,56,451,1,
740.0,44.5945945945946,53,235,25,
7680.0,0.0,62,256,3,
999.0,30.03003003003003,29,186,5864,
599.0,62.43739565943238,70,1481,5864,
749.0,57.27636849132176,33,194,5864,
795.0,20.0,47,1468,6,
999.0,70.07007007007007,22,616,5864,
699.0,69.8140200286123,81,1352,74,
46837.0,29.99978649358413,70,271,22,
10227.0,0.0,56,499,16,
1299.0,71.13163972286374,33,195,20,
37196.0,19.99946230777503,50,395,132,
1799.0,57.809894385769866,30,582,12,
480.0,1.0416666666666663,72,1320,1,
4900.0,67.36734693877551,40,212,469,
750.0,0.0,60,317,5864,5.0
1599.0,55.03439649781113,34,874,4,5.0
4900.0,67.36734693877551,46,224,469,
1000.0,80.10000000000001,19,167,40,
2299.0,30.44802087864289,31,481,9,
2295.0,30.02178649237473,39,438,17,
1000.0,40.1,30,191,1,3.0
2999.0,46.01533844614872,28,185,5864,
2499.0,60.024009603841534,23,184,5864,
699.0,64.2346208869814,43,214,100,
2999.0,21.673891297099036,53,488,3,
998.0,50.0,57,840,12,
6445.0,61.53607447633824,45,222,83,
2499.0,36.014405762304925,43,773,1,
1000.0,65.10000000000001,26,96,100,
2599.0,61.56213928434013,72,517,3,
1600.0,19.375,45,330,5864,
2999.0,76.69223074358119,65,527,2,
249.0,20.080321285140563,60,249,20,
720.0,64.86111111111111,37,479,48,
999.0,69.06906906906907,54,419,2,
1799.0,0.0,40,331,4,
545.0,16.88073394495413,71,273,5864,
750.0,0.0,53,314,5864,5.0
1797.0,75.01391207568169,35,199,41,
1498.0,60.01335113484646,24,164,5864,
499.0,20.04008016032064,23,567,1,
1699.0,15.008828722778103,48,227,5864,
2500.0,44.2,38,245,5864,2.0
799.0,31.289111389236545,36,1443,1,
899.0,48.9432703003337,32,174,34,
999.0,85.08508508508508,40,154,6,
1100.0,28.18181818181818,88,596,6,
320.0,3.125,39,186,5864,
899.0,44.493882091212456,51,231,314,
396.0,50.0,62,253,4,
1400.0,0.0,28,1367,3,
4999.0,0.0,44,170,13,
799.0,50.06257822277848,38,211,288,4.7
525.0,0.0,25,545,5864,
1998.0,65.01501501501501,35,201,73,
499.0,40.28056112224449,20,348,1,
599.0,72.62103505843072,55,987,74,
1699.0,70.04120070629783,49,233,5864,
699.0,65.80829756795423,32,193,44,
399.0,0.0,29,597,14,
279.0,10.75268817204301,41,211,40,
799.0,37.546933667083856,37,277,2,
10800.0,30.09259259259259,57,184,17,3.5
69999.0,30.00042857755111,48,227,5864,
1500.0,41.8,73,1723,141,
501.0,0.0,19,173,5864,
1299.0,42.34026173979984,34,199,5864,
999.0,67.06706706706707,60,842,36,
1499.0,63.37558372248166,51,1394,45,
1299.0,88.52963818321786,40,152,1,
1448.0,65.6767955801105,41,219,288,
139.0,0.0,20,257,1,
990.0,52.92929292929293,37,1603,11,
3650.0,70.0,21,343,26,
4000.0,60.0,21,148,22,4.2
550.0,45.81818181818182,52,192,5864,
3988.0,60.0050150451354,26,194,5864,
1799.0,50.0277932184547,33,196,5864,
3250.0,69.38461538461539,55,1783,2,
36146.0,29.82349360925137,47,258,211,
650.0,0.0,47,307,5864,
799.0,53.81727158948686,19,172,5864,
599.0,20.03338898163606,26,299,36,3.0
1599.0,40.21263289555972,19,159,5864,
799.0,37.546933667083856,50,233,5864,4.5
490.0,0.0,25,181,6,
498.0,0.0,41,227,5864,
349.0,20.05730659025788,32,314,36,3.0
849.0,73.4982332155477,31,190,100,
2699.0,51.87106335679882,66,1340,25,
999.0,84.98498498498499,45,260,5864,1.0
2800.0,67.14285714285714,42,215,469,
440.0,20.454545454545457,39,1895,2,
699.0,42.91845493562232,32,174,34,
499.0,44.08817635270541,29,269,7,
3999.0,57.51437859464866,68,195,37,
65900.0,0.0,29,191,26,
1299.0,53.88760585065435,38,1913,34,
499.0,30.060120240480963,15,155,5864,
3000.0,50.0,36,1569,4,
1595.0,50.03134796238244,49,232,5864,
1490.0,59.79865771812081,18,158,5864,
899.0,0.0,57,284,5864,
1099.0,9.099181073703368,61,439,25,
399.0,23.55889724310777,37,125,9,
18490.0,8.112493239588966,43,4162,4,
699.0,60.65808297567954,40,1451,5864,
4999.0,20.004000800160032,22,176,14,
999.0,20.02002002002002,20,146,41,
4925.0,1.5228426395939088,44,220,3,
1433.0,33.356594556873695,50,236,5864,
1040.0,47.11538461538461,22,173,7,
499.0,50.1002004008016,41,211,40,
599.0,75.12520868113522,31,191,167,
1599.0,62.53908692933084,38,381,4,
899.0,60.06674082313682,38,704,5864,
1900.0,5.789473684210527,45,222,2,
999.0,0.0,18,263,2,
999.0,43.94394394394394,20,178,5864,
799.0,49.436795994993744,44,224,314,4.0
1165.0,19.742489270386265,39,361,2,
210.0,0.0,34,186,5864,3.0
527.0,55.597722960151806,33,491,85,
1999.0,50.025012506253134,21,325,1,
900.0,35.55555555555556,25,590,1,
355.0,10.140845070422536,34,199,2,
300.0,53.333333333333336,27,183,26,
499.0,40.08016032064128,47,187,5864,
799.0,40.05006257822278,36,201,314,
740.0,42.7027027027027,20,171,5,
499.0,63.92785571142284,30,189,54,
769.0,34.980494148244475,37,205,1,
909.0,0.0,50,513,299,
1299.0,46.18937644341801,46,228,11,
349.0,8.595988538681947,13,1173,2,
2000.0,0.0,30,232,1,
790.0,62.151898734177216,33,1287,1,
999.0,60.06006006006006,40,215,5864,2.0
3475.0,43.16546762589928,59,247,20,
1110.0,40.0,68,907,5864,
1299.0,20.09237875288684,40,211,5864,
799.0,50.06257822277848,56,196,5864,5.0
4295.0,23.28288707799767,86,1195,3,
1199.0,78.39866555462885,45,219,71,5.0
2199.0,72.76034561164165,44,641,250,
299.0,33.44481605351171,28,185,35,
549.0,0.0,45,375,22,
999.0,50.05005005005005,23,181,5864,
4900.0,67.36734693877551,44,220,469,
1552.0,11.082474226804123,29,506,1,
999.0,0.0,26,298,5864,
224.0,60.26785714285714,22,172,3,
529.0,26.46502835538752,64,257,299,
650.0,54.0,29,816,5864,
899.0,0.0,43,215,5864,4.0
4900.0,67.36734693877551,45,222,469,
799.0,37.546933667083856,49,137,8,
599.0,50.08347245409015,24,177,79,
2299.0,57.02479338842975,30,170,5864,
569.0,0.0,15,158,5864,
2999.0,73.35778592864288,64,935,1,
1299.0,53.88760585065435,33,529,1,
1375.0,20.363636363636363,41,212,5864,
1500.0,50.73333333333333,70,271,1,
899.0,50.055617352614014,35,199,314,
299.0,33.44481605351171,21,172,5864,
279.0,10.75268817204301,44,217,40,
699.0,0.0,43,290,7,
399.0,0.0,26,181,21,
2880.0,28.02083333333333,19,791,2,
849.0,41.57832744405183,36,201,5864,
2916.0,27.26337448559671,45,222,83,
799.0,56.32040050062578,42,213,167,
1299.0,61.585835257890686,51,233,5864,
899.0,66.74082313681868,42,215,3,
1299.0,73.13317936874519,29,1045,3,
1299.0,80.75442648190916,18,165,2,
999.0,77.57757757757757,34,1094,1,
380.0,0.0,20,475,2,
6000.0,79.80000000000001,40,633,9,
852.0,57.51173708920187,71,721,4,
449.0,37.8619153674833,22,330,1,
1000.0,45.0,22,372,3,
999.0,0.0,39,247,5864,
700.0,43.0,41,228,5864,
1400.0,42.85714285714285,42,406,5864,
2599.0,30.011542901115813,30,198,5864,5.0
2495.0,59.95991983967935,27,186,5864,5.0
599.0,0.0,39,531,4,
2499.0,68.02721088435374,41,998,30,
2000.0,64.95,24,125,41,
1000.0,65.10000000000001,34,106,85,
999.0,0.0,52,274,5864,3.0
48494.0,29.6325318596115,44,163,26,
599.0,41.736227045075125,45,185,5864,
36306.0,19.99944912686608,55,241,132,
699.0,52.07439198855508,23,175,5,
1763.0,74.53204764605785,35,199,41,
2900.0,0.0,41,168,2,
950.0,52.73684210526316,49,549,5864,
4499.0,33.34074238719715,24,1632,1,
36430.0,28.28987098545155,47,225,211,
549.0,55.009107468123865,41,277,314,
899.0,0.0,26,212,5,
1200.0,75.08333333333333,43,215,2,
799.0,56.32040050062578,24,328,5864,
650.0,54.0,29,815,5864,
1499.0,66.711140760507,53,237,2,
495.0,29.49494949494949,25,502,5864,3.7
14500.0,0.0,29,511,26,
1199.0,66.72226855713093,38,211,5864,
1499.0,42.02801867911941,38,218,14,
525.0,33.523809523809526,26,464,5864,5.0
340.0,11.76470588235294,27,183,30,
899.0,55.61735261401557,45,218,5864,
49542.0,31.14932784304227,39,408,211,
799.0,43.80475594493116,48,873,20,
500.0,48.2,36,1127,22,
650.0,0.0,37,203,5864,
2477.0,34.1138473960436,46,1223,2,
3999.0,75.01875468867217,49,384,1,
